    0.306477E+0000  0.166146E-0001  0.371213E+0000  0.588944E+0000  0.157693E+0000  0.105361E+0000  0.350634E+0001  0.318973E+0001
    0.311662E+0000  0.165648E-0001  0.368804E+0000  0.587996E+0000  0.158167E+0000  0.104730E+0000  0.346098E+0001  0.314687E+0001
    0.316847E+0000  0.165153E-0001  0.366413E+0000  0.587048E+0000  0.158641E+0000  0.104105E+0000  0.341625E+0001  0.310458E+0001
    0.322031E+0000  0.164662E-0001  0.364042E+0000  0.586101E+0000  0.159114E+0000  0.103486E+0000  0.337217E+0001  0.306290E+0001
    0.327214E+0000  0.164174E-0001  0.361693E+0000  0.585155E+0000  0.159586E+0000  0.102875E+0000  0.332880E+0001  0.302184E+0001
    0.332398E+0000  0.163692E-0001  0.359367E+0000  0.584210E+0000  0.160057E+0000  0.102271E+0000  0.328613E+0001  0.298144E+0001
    0.337581E+0000  0.163213E-0001  0.357067E+0000  0.583268E+0000  0.160526E+0000  0.101674E+0000  0.324419E+0001  0.294170E+0001
    0.342764E+0000  0.162740E-0001  0.354793E+0000  0.582328E+0000  0.160993E+0000  0.101086E+0000  0.320300E+0001  0.290266E+0001
    0.347947E+0000  0.162273E-0001  0.352547E+0000  0.581390E+0000  0.161456E+0000  0.100506E+0000  0.316259E+0001  0.286434E+0001
    0.353131E+0000  0.161811E-0001  0.350333E+0000  0.580456E+0000  0.161917E+0000  0.999345E-0001  0.312298E+0001  0.282676E+0001
    0.358315E+0000  0.161355E-0001  0.348150E+0000  0.579524E+0000  0.162374E+0000  0.993725E-0001  0.308419E+0001  0.278995E+0001
    0.363500E+0000  0.160906E-0001  0.346000E+0000  0.578594E+0000  0.162828E+0000  0.988195E-0001  0.304621E+0001  0.275390E+0001
    0.368685E+0000  0.160462E-0001  0.343882E+0000  0.577666E+0000  0.163278E+0000  0.982752E-0001  0.300903E+0001  0.271860E+0001
    0.373872E+0000  0.160024E-0001  0.341795E+0000  0.576739E+0000  0.163726E+0000  0.977390E-0001  0.297261E+0001  0.268404E+0001
    0.379060E+0000  0.159591E-0001  0.339738E+0000  0.575812E+0000  0.164170E+0000  0.972108E-0001  0.293695E+0001  0.265021E+0001
    0.384249E+0000  0.159163E-0001  0.337713E+0000  0.574885E+0000  0.164611E+0000  0.966905E-0001  0.290204E+0001  0.261711E+0001
